# schema=square-j1-j2-full-spin-isotypic-rational-witness-v1
# denominator=1000000
# model_mof_sha256=3310ea7c41b857223fe001e6bb3f9a64c75f187a33788585accbb10091055e68
# runmeta_sha256=9085804ef2c2eaf836095f9df43b83e0cc5bc3feed2a6e1b87da7748b42fee7e
# solve_result_sha256=602975f64379a77b1c098eb20620f07051bd0c9bc56df82d7e5057a4b2f5044e
# primal_values_sha256=5b4a9c8b93fc51d0033997e82404809b09136f0804ae3d987f48d2bcae3a43e2
index	name	numerator
510	full_spin_isotypic_invariant_moment[510]	-67
511	full_spin_isotypic_invariant_moment[511]	-970
512	full_spin_isotypic_invariant_moment[512]	-663
513	full_spin_isotypic_invariant_moment[513]	-970
514	full_spin_isotypic_invariant_moment[514]	-663
515	full_spin_isotypic_invariant_moment[515]	-324
516	full_spin_isotypic_invariant_moment[516]	-164
517	full_spin_isotypic_invariant_moment[517]	-324
518	full_spin_isotypic_invariant_moment[518]	-164
519	full_spin_isotypic_invariant_moment[519]	-494
520	full_spin_isotypic_invariant_moment[520]	-647
521	full_spin_isotypic_invariant_moment[521]	-494
522	full_spin_isotypic_invariant_moment[522]	-257
523	full_spin_isotypic_invariant_moment[523]	-256
524	full_spin_isotypic_invariant_moment[524]	-257
525	full_spin_isotypic_invariant_moment[525]	-494
526	full_spin_isotypic_invariant_moment[526]	-173
527	full_spin_isotypic_invariant_moment[527]	-257
528	full_spin_isotypic_invariant_moment[528]	-119
529	full_spin_isotypic_invariant_moment[529]	-494
530	full_spin_isotypic_invariant_moment[530]	-257
531	full_spin_isotypic_invariant_moment[531]	486906
532	full_spin_isotypic_invariant_moment[532]	-13260
533	full_spin_isotypic_invariant_moment[533]	7649
534	full_spin_isotypic_invariant_moment[534]	6387
535	full_spin_isotypic_invariant_moment[535]	7649
536	full_spin_isotypic_invariant_moment[536]	6387
537	full_spin_isotypic_invariant_moment[537]	-4427
538	full_spin_isotypic_invariant_moment[538]	-73
539	full_spin_isotypic_invariant_moment[539]	191
540	full_spin_isotypic_invariant_moment[540]	188
541	full_spin_isotypic_invariant_moment[541]	191
542	full_spin_isotypic_invariant_moment[542]	188
543	full_spin_isotypic_invariant_moment[543]	-173
544	full_spin_isotypic_invariant_moment[544]	6399
545	full_spin_isotypic_invariant_moment[545]	-756
546	full_spin_isotypic_invariant_moment[546]	-244
547	full_spin_isotypic_invariant_moment[547]	-173
548	full_spin_isotypic_invariant_moment[548]	-244
549	full_spin_isotypic_invariant_moment[549]	-173
550	full_spin_isotypic_invariant_moment[550]	-33
551	full_spin_isotypic_invariant_moment[551]	203
552	full_spin_isotypic_invariant_moment[552]	-430
553	full_spin_isotypic_invariant_moment[553]	-24
554	full_spin_isotypic_invariant_moment[554]	-33
555	full_spin_isotypic_invariant_moment[555]	-24
556	full_spin_isotypic_invariant_moment[556]	-33
557	full_spin_isotypic_invariant_moment[557]	5675
558	full_spin_isotypic_invariant_moment[558]	-449
559	full_spin_isotypic_invariant_moment[559]	-173
560	full_spin_isotypic_invariant_moment[560]	-20
561	full_spin_isotypic_invariant_moment[561]	-173
562	full_spin_isotypic_invariant_moment[562]	-20
563	full_spin_isotypic_invariant_moment[563]	196
564	full_spin_isotypic_invariant_moment[564]	-199
565	full_spin_isotypic_invariant_moment[565]	-33
566	full_spin_isotypic_invariant_moment[566]	29
567	full_spin_isotypic_invariant_moment[567]	-33
568	full_spin_isotypic_invariant_moment[568]	29
569	full_spin_isotypic_invariant_moment[569]	-6062
570	full_spin_isotypic_invariant_moment[570]	6399
571	full_spin_isotypic_invariant_moment[571]	5675
572	full_spin_isotypic_invariant_moment[572]	6399
573	full_spin_isotypic_invariant_moment[573]	5675
574	full_spin_isotypic_invariant_moment[574]	-203
575	full_spin_isotypic_invariant_moment[575]	203
576	full_spin_isotypic_invariant_moment[576]	196
577	full_spin_isotypic_invariant_moment[577]	203
578	full_spin_isotypic_invariant_moment[578]	196
579	full_spin_isotypic_invariant_moment[579]	-756
580	full_spin_isotypic_invariant_moment[580]	-449
581	full_spin_isotypic_invariant_moment[581]	-756
582	full_spin_isotypic_invariant_moment[582]	-449
583	full_spin_isotypic_invariant_moment[583]	-430
584	full_spin_isotypic_invariant_moment[584]	-199
585	full_spin_isotypic_invariant_moment[585]	-430
586	full_spin_isotypic_invariant_moment[586]	-199
587	full_spin_isotypic_invariant_moment[587]	-173
588	full_spin_isotypic_invariant_moment[588]	-244
589	full_spin_isotypic_invariant_moment[589]	-173
590	full_spin_isotypic_invariant_moment[590]	-33
591	full_spin_isotypic_invariant_moment[591]	-24
592	full_spin_isotypic_invariant_moment[592]	-33
593	full_spin_isotypic_invariant_moment[593]	-173
594	full_spin_isotypic_invariant_moment[594]	-20
595	full_spin_isotypic_invariant_moment[595]	-33
596	full_spin_isotypic_invariant_moment[596]	29
597	full_spin_isotypic_invariant_moment[597]	-173
598	full_spin_isotypic_invariant_moment[598]	-33
599	full_spin_isotypic_invariant_moment[599]	-185
600	full_spin_isotypic_invariant_moment[600]	-164
601	full_spin_isotypic_invariant_moment[601]	-185
602	full_spin_isotypic_invariant_moment[602]	-164
603	full_spin_isotypic_invariant_moment[603]	-324
604	full_spin_isotypic_invariant_moment[604]	-276
605	full_spin_isotypic_invariant_moment[605]	-324
606	full_spin_isotypic_invariant_moment[606]	-276
607	full_spin_isotypic_invariant_moment[607]	-257
608	full_spin_isotypic_invariant_moment[608]	-256
609	full_spin_isotypic_invariant_moment[609]	-257
610	full_spin_isotypic_invariant_moment[610]	-193
611	full_spin_isotypic_invariant_moment[611]	-256
612	full_spin_isotypic_invariant_moment[612]	-193
613	full_spin_isotypic_invariant_moment[613]	-193
614	full_spin_isotypic_invariant_moment[614]	-119
615	full_spin_isotypic_invariant_moment[615]	-257
616	full_spin_isotypic_invariant_moment[616]	-119
617	full_spin_isotypic_invariant_moment[617]	-257
618	full_spin_isotypic_invariant_moment[618]	-193
619	full_spin_isotypic_invariant_moment[619]	488022
620	full_spin_isotypic_invariant_moment[620]	-12410
621	full_spin_isotypic_invariant_moment[621]	7239
622	full_spin_isotypic_invariant_moment[622]	6045
623	full_spin_isotypic_invariant_moment[623]	7239
624	full_spin_isotypic_invariant_moment[624]	6045
625	full_spin_isotypic_invariant_moment[625]	7018
626	full_spin_isotypic_invariant_moment[626]	-755
627	full_spin_isotypic_invariant_moment[627]	365
628	full_spin_isotypic_invariant_moment[628]	297
629	full_spin_isotypic_invariant_moment[629]	365
630	full_spin_isotypic_invariant_moment[630]	297
631	full_spin_isotypic_invariant_moment[631]	-136
632	full_spin_isotypic_invariant_moment[632]	5902
633	full_spin_isotypic_invariant_moment[633]	-158
634	full_spin_isotypic_invariant_moment[634]	-136
635	full_spin_isotypic_invariant_moment[635]	-136
636	full_spin_isotypic_invariant_moment[636]	-136
637	full_spin_isotypic_invariant_moment[637]	-136
638	full_spin_isotypic_invariant_moment[638]	-104
639	full_spin_isotypic_invariant_moment[639]	438
640	full_spin_isotypic_invariant_moment[640]	-99
641	full_spin_isotypic_invariant_moment[641]	-136
642	full_spin_isotypic_invariant_moment[642]	-104
643	full_spin_isotypic_invariant_moment[643]	-136
644	full_spin_isotypic_invariant_moment[644]	-104
645	full_spin_isotypic_invariant_moment[645]	5289
646	full_spin_isotypic_invariant_moment[646]	-129
647	full_spin_isotypic_invariant_moment[647]	-104
648	full_spin_isotypic_invariant_moment[648]	-67
649	full_spin_isotypic_invariant_moment[649]	-104
650	full_spin_isotypic_invariant_moment[650]	-67
651	full_spin_isotypic_invariant_moment[651]	331
652	full_spin_isotypic_invariant_moment[652]	-91
653	full_spin_isotypic_invariant_moment[653]	-136
654	full_spin_isotypic_invariant_moment[654]	-67
655	full_spin_isotypic_invariant_moment[655]	-136
656	full_spin_isotypic_invariant_moment[656]	-67
657	full_spin_isotypic_invariant_moment[657]	-1143
658	full_spin_isotypic_invariant_moment[658]	438
659	full_spin_isotypic_invariant_moment[659]	331
660	full_spin_isotypic_invariant_moment[660]	438
661	full_spin_isotypic_invariant_moment[661]	331
662	full_spin_isotypic_invariant_moment[662]	-4651
663	full_spin_isotypic_invariant_moment[663]	5902
664	full_spin_isotypic_invariant_moment[664]	5289
665	full_spin_isotypic_invariant_moment[665]	5902
666	full_spin_isotypic_invariant_moment[666]	5289
667	full_spin_isotypic_invariant_moment[667]	-99
668	full_spin_isotypic_invariant_moment[668]	-91
669	full_spin_isotypic_invariant_moment[669]	-99
670	full_spin_isotypic_invariant_moment[670]	-91
671	full_spin_isotypic_invariant_moment[671]	-158
672	full_spin_isotypic_invariant_moment[672]	-129
673	full_spin_isotypic_invariant_moment[673]	-158
674	full_spin_isotypic_invariant_moment[674]	-129
675	full_spin_isotypic_invariant_moment[675]	-136
676	full_spin_isotypic_invariant_moment[676]	-136
677	full_spin_isotypic_invariant_moment[677]	-136
678	full_spin_isotypic_invariant_moment[678]	-104
679	full_spin_isotypic_invariant_moment[679]	-136
680	full_spin_isotypic_invariant_moment[680]	-104
681	full_spin_isotypic_invariant_moment[681]	-104
682	full_spin_isotypic_invariant_moment[682]	-67
683	full_spin_isotypic_invariant_moment[683]	-136
684	full_spin_isotypic_invariant_moment[684]	-67
685	full_spin_isotypic_invariant_moment[685]	-136
686	full_spin_isotypic_invariant_moment[686]	-104
687	full_spin_isotypic_invariant_moment[687]	-663
688	full_spin_isotypic_invariant_moment[688]	-970
689	full_spin_isotypic_invariant_moment[689]	-663
690	full_spin_isotypic_invariant_moment[690]	-164
691	full_spin_isotypic_invariant_moment[691]	-185
692	full_spin_isotypic_invariant_moment[692]	-164
693	full_spin_isotypic_invariant_moment[693]	-663
694	full_spin_isotypic_invariant_moment[694]	-653
695	full_spin_isotypic_invariant_moment[695]	-164
696	full_spin_isotypic_invariant_moment[696]	-236
697	full_spin_isotypic_invariant_moment[697]	-663
698	full_spin_isotypic_invariant_moment[698]	-164
699	full_spin_isotypic_invariant_moment[699]	487245
700	full_spin_isotypic_invariant_moment[700]	-13260
701	full_spin_isotypic_invariant_moment[701]	-5865
702	full_spin_isotypic_invariant_moment[702]	-13260
703	full_spin_isotypic_invariant_moment[703]	-5865
704	full_spin_isotypic_invariant_moment[704]	7990
705	full_spin_isotypic_invariant_moment[705]	-73
706	full_spin_isotypic_invariant_moment[706]	-3
707	full_spin_isotypic_invariant_moment[707]	-73
708	full_spin_isotypic_invariant_moment[708]	-3
709	full_spin_isotypic_invariant_moment[709]	-449
710	full_spin_isotypic_invariant_moment[710]	-677
711	full_spin_isotypic_invariant_moment[711]	6946
712	full_spin_isotypic_invariant_moment[712]	-677
713	full_spin_isotypic_invariant_moment[713]	-449
714	full_spin_isotypic_invariant_moment[714]	-677
715	full_spin_isotypic_invariant_moment[715]	-449
716	full_spin_isotypic_invariant_moment[716]	-199
717	full_spin_isotypic_invariant_moment[717]	-288
718	full_spin_isotypic_invariant_moment[718]	758
719	full_spin_isotypic_invariant_moment[719]	-288
720	full_spin_isotypic_invariant_moment[720]	-199
721	full_spin_isotypic_invariant_moment[721]	-288
722	full_spin_isotypic_invariant_moment[722]	-199
723	full_spin_isotypic_invariant_moment[723]	-449
724	full_spin_isotypic_invariant_moment[724]	5958
725	full_spin_isotypic_invariant_moment[725]	-449
726	full_spin_isotypic_invariant_moment[726]	-402
727	full_spin_isotypic_invariant_moment[727]	-449
728	full_spin_isotypic_invariant_moment[728]	-402
729	full_spin_isotypic_invariant_moment[729]	-199
730	full_spin_isotypic_invariant_moment[730]	485
731	full_spin_isotypic_invariant_moment[731]	-199
732	full_spin_isotypic_invariant_moment[732]	-188
733	full_spin_isotypic_invariant_moment[733]	-199
734	full_spin_isotypic_invariant_moment[734]	-188
735	full_spin_isotypic_invariant_moment[735]	6946
736	full_spin_isotypic_invariant_moment[736]	-677
737	full_spin_isotypic_invariant_moment[737]	-449
738	full_spin_isotypic_invariant_moment[738]	-677
739	full_spin_isotypic_invariant_moment[739]	-449
740	full_spin_isotypic_invariant_moment[740]	758
741	full_spin_isotypic_invariant_moment[741]	-288
742	full_spin_isotypic_invariant_moment[742]	-199
743	full_spin_isotypic_invariant_moment[743]	-288
744	full_spin_isotypic_invariant_moment[744]	-199
745	full_spin_isotypic_invariant_moment[745]	6946
746	full_spin_isotypic_invariant_moment[746]	5958
747	full_spin_isotypic_invariant_moment[747]	6946
748	full_spin_isotypic_invariant_moment[748]	5958
749	full_spin_isotypic_invariant_moment[749]	758
750	full_spin_isotypic_invariant_moment[750]	485
751	full_spin_isotypic_invariant_moment[751]	758
752	full_spin_isotypic_invariant_moment[752]	485
753	full_spin_isotypic_invariant_moment[753]	-449
754	full_spin_isotypic_invariant_moment[754]	-677
755	full_spin_isotypic_invariant_moment[755]	-449
756	full_spin_isotypic_invariant_moment[756]	-199
757	full_spin_isotypic_invariant_moment[757]	-288
758	full_spin_isotypic_invariant_moment[758]	-199
759	full_spin_isotypic_invariant_moment[759]	-449
760	full_spin_isotypic_invariant_moment[760]	-402
761	full_spin_isotypic_invariant_moment[761]	-199
762	full_spin_isotypic_invariant_moment[762]	-188
763	full_spin_isotypic_invariant_moment[763]	-449
764	full_spin_isotypic_invariant_moment[764]	-199
765	full_spin_isotypic_invariant_moment[765]	-164
766	full_spin_isotypic_invariant_moment[766]	-324
767	full_spin_isotypic_invariant_moment[767]	-164
768	full_spin_isotypic_invariant_moment[768]	-276
769	full_spin_isotypic_invariant_moment[769]	-324
770	full_spin_isotypic_invariant_moment[770]	-276
771	full_spin_isotypic_invariant_moment[771]	-276
772	full_spin_isotypic_invariant_moment[772]	-236
773	full_spin_isotypic_invariant_moment[773]	-164
774	full_spin_isotypic_invariant_moment[774]	-236
775	full_spin_isotypic_invariant_moment[775]	-164
776	full_spin_isotypic_invariant_moment[776]	-276
777	full_spin_isotypic_invariant_moment[777]	484227
778	full_spin_isotypic_invariant_moment[778]	-12410
779	full_spin_isotypic_invariant_moment[779]	-5221
780	full_spin_isotypic_invariant_moment[780]	-12410
781	full_spin_isotypic_invariant_moment[781]	-5221
782	full_spin_isotypic_invariant_moment[782]	-1298
783	full_spin_isotypic_invariant_moment[783]	-755
784	full_spin_isotypic_invariant_moment[784]	-573
785	full_spin_isotypic_invariant_moment[785]	-755
786	full_spin_isotypic_invariant_moment[786]	-573
787	full_spin_isotypic_invariant_moment[787]	-91
788	full_spin_isotypic_invariant_moment[788]	-161
789	full_spin_isotypic_invariant_moment[789]	1236
790	full_spin_isotypic_invariant_moment[790]	-161
791	full_spin_isotypic_invariant_moment[791]	-91
792	full_spin_isotypic_invariant_moment[792]	-161
793	full_spin_isotypic_invariant_moment[793]	-91
794	full_spin_isotypic_invariant_moment[794]	-129
795	full_spin_isotypic_invariant_moment[795]	-161
796	full_spin_isotypic_invariant_moment[796]	5098
797	full_spin_isotypic_invariant_moment[797]	-161
798	full_spin_isotypic_invariant_moment[798]	-129
799	full_spin_isotypic_invariant_moment[799]	-161
800	full_spin_isotypic_invariant_moment[800]	-129
801	full_spin_isotypic_invariant_moment[801]	-129
802	full_spin_isotypic_invariant_moment[802]	3096
803	full_spin_isotypic_invariant_moment[803]	-129
804	full_spin_isotypic_invariant_moment[804]	-119
805	full_spin_isotypic_invariant_moment[805]	-129
806	full_spin_isotypic_invariant_moment[806]	-119
807	full_spin_isotypic_invariant_moment[807]	-91
808	full_spin_isotypic_invariant_moment[808]	2520
809	full_spin_isotypic_invariant_moment[809]	-91
810	full_spin_isotypic_invariant_moment[810]	-119
811	full_spin_isotypic_invariant_moment[811]	-91
812	full_spin_isotypic_invariant_moment[812]	-119
813	full_spin_isotypic_invariant_moment[813]	1236
814	full_spin_isotypic_invariant_moment[814]	-161
815	full_spin_isotypic_invariant_moment[815]	-91
816	full_spin_isotypic_invariant_moment[816]	-161
817	full_spin_isotypic_invariant_moment[817]	-91
818	full_spin_isotypic_invariant_moment[818]	5098
819	full_spin_isotypic_invariant_moment[819]	-161
820	full_spin_isotypic_invariant_moment[820]	-129
821	full_spin_isotypic_invariant_moment[821]	-161
822	full_spin_isotypic_invariant_moment[822]	-129
823	full_spin_isotypic_invariant_moment[823]	5098
824	full_spin_isotypic_invariant_moment[824]	2520
825	full_spin_isotypic_invariant_moment[825]	5098
826	full_spin_isotypic_invariant_moment[826]	2520
827	full_spin_isotypic_invariant_moment[827]	1236
828	full_spin_isotypic_invariant_moment[828]	3096
829	full_spin_isotypic_invariant_moment[829]	1236
830	full_spin_isotypic_invariant_moment[830]	3096
831	full_spin_isotypic_invariant_moment[831]	-91
832	full_spin_isotypic_invariant_moment[832]	-161
833	full_spin_isotypic_invariant_moment[833]	-91
834	full_spin_isotypic_invariant_moment[834]	-129
835	full_spin_isotypic_invariant_moment[835]	-161
836	full_spin_isotypic_invariant_moment[836]	-129
837	full_spin_isotypic_invariant_moment[837]	-129
838	full_spin_isotypic_invariant_moment[838]	-119
839	full_spin_isotypic_invariant_moment[839]	-91
840	full_spin_isotypic_invariant_moment[840]	-119
841	full_spin_isotypic_invariant_moment[841]	-91
842	full_spin_isotypic_invariant_moment[842]	-129
843	full_spin_isotypic_invariant_moment[843]	-494
844	full_spin_isotypic_invariant_moment[844]	-173
845	full_spin_isotypic_invariant_moment[845]	-257
846	full_spin_isotypic_invariant_moment[846]	-119
847	full_spin_isotypic_invariant_moment[847]	-494
848	full_spin_isotypic_invariant_moment[848]	-257
849	full_spin_isotypic_invariant_moment[849]	486906
850	full_spin_isotypic_invariant_moment[850]	6387
851	full_spin_isotypic_invariant_moment[851]	7649
852	full_spin_isotypic_invariant_moment[852]	6387
853	full_spin_isotypic_invariant_moment[853]	-4427
854	full_spin_isotypic_invariant_moment[854]	188
855	full_spin_isotypic_invariant_moment[855]	191
856	full_spin_isotypic_invariant_moment[856]	188
857	full_spin_isotypic_invariant_moment[857]	-173
858	full_spin_isotypic_invariant_moment[858]	-244
859	full_spin_isotypic_invariant_moment[859]	-756
860	full_spin_isotypic_invariant_moment[860]	6399
861	full_spin_isotypic_invariant_moment[861]	-173
862	full_spin_isotypic_invariant_moment[862]	-244
863	full_spin_isotypic_invariant_moment[863]	-173
864	full_spin_isotypic_invariant_moment[864]	-33
865	full_spin_isotypic_invariant_moment[865]	-24
866	full_spin_isotypic_invariant_moment[866]	-430
867	full_spin_isotypic_invariant_moment[867]	203
868	full_spin_isotypic_invariant_moment[868]	-33
869	full_spin_isotypic_invariant_moment[869]	-24
870	full_spin_isotypic_invariant_moment[870]	-33
871	full_spin_isotypic_invariant_moment[871]	-173
872	full_spin_isotypic_invariant_moment[872]	-449
873	full_spin_isotypic_invariant_moment[873]	5675
874	full_spin_isotypic_invariant_moment[874]	-20
875	full_spin_isotypic_invariant_moment[875]	-173
876	full_spin_isotypic_invariant_moment[876]	-20
877	full_spin_isotypic_invariant_moment[877]	-33
878	full_spin_isotypic_invariant_moment[878]	-199
879	full_spin_isotypic_invariant_moment[879]	196
880	full_spin_isotypic_invariant_moment[880]	29
881	full_spin_isotypic_invariant_moment[881]	-33
882	full_spin_isotypic_invariant_moment[882]	29
883	full_spin_isotypic_invariant_moment[883]	-756
884	full_spin_isotypic_invariant_moment[884]	6399
885	full_spin_isotypic_invariant_moment[885]	-173
886	full_spin_isotypic_invariant_moment[886]	-244
887	full_spin_isotypic_invariant_moment[887]	-173
888	full_spin_isotypic_invariant_moment[888]	-430
889	full_spin_isotypic_invariant_moment[889]	203
890	full_spin_isotypic_invariant_moment[890]	-33
891	full_spin_isotypic_invariant_moment[891]	-24
892	full_spin_isotypic_invariant_moment[892]	-33
893	full_spin_isotypic_invariant_moment[893]	-6062
894	full_spin_isotypic_invariant_moment[894]	-449
895	full_spin_isotypic_invariant_moment[895]	-756
896	full_spin_isotypic_invariant_moment[896]	-449
897	full_spin_isotypic_invariant_moment[897]	-203
898	full_spin_isotypic_invariant_moment[898]	-199
899	full_spin_isotypic_invariant_moment[899]	-430
900	full_spin_isotypic_invariant_moment[900]	-199
901	full_spin_isotypic_invariant_moment[901]	5675
902	full_spin_isotypic_invariant_moment[902]	6399
903	full_spin_isotypic_invariant_moment[903]	5675
904	full_spin_isotypic_invariant_moment[904]	196
905	full_spin_isotypic_invariant_moment[905]	203
906	full_spin_isotypic_invariant_moment[906]	196
907	full_spin_isotypic_invariant_moment[907]	-173
908	full_spin_isotypic_invariant_moment[908]	-20
909	full_spin_isotypic_invariant_moment[909]	-33
910	full_spin_isotypic_invariant_moment[910]	29
911	full_spin_isotypic_invariant_moment[911]	-173
912	full_spin_isotypic_invariant_moment[912]	-33
913	full_spin_isotypic_invariant_moment[913]	-193
914	full_spin_isotypic_invariant_moment[914]	-119
915	full_spin_isotypic_invariant_moment[915]	-257
916	full_spin_isotypic_invariant_moment[916]	-119
917	full_spin_isotypic_invariant_moment[917]	-257
918	full_spin_isotypic_invariant_moment[918]	-193
919	full_spin_isotypic_invariant_moment[919]	488022
920	full_spin_isotypic_invariant_moment[920]	6045
921	full_spin_isotypic_invariant_moment[921]	7239
922	full_spin_isotypic_invariant_moment[922]	6045
923	full_spin_isotypic_invariant_moment[923]	7018
924	full_spin_isotypic_invariant_moment[924]	297
925	full_spin_isotypic_invariant_moment[925]	365
926	full_spin_isotypic_invariant_moment[926]	297
927	full_spin_isotypic_invariant_moment[927]	-136
928	full_spin_isotypic_invariant_moment[928]	-136
929	full_spin_isotypic_invariant_moment[929]	-158
930	full_spin_isotypic_invariant_moment[930]	5902
931	full_spin_isotypic_invariant_moment[931]	-136
932	full_spin_isotypic_invariant_moment[932]	-136
933	full_spin_isotypic_invariant_moment[933]	-136
934	full_spin_isotypic_invariant_moment[934]	-104
935	full_spin_isotypic_invariant_moment[935]	-136
936	full_spin_isotypic_invariant_moment[936]	-99
937	full_spin_isotypic_invariant_moment[937]	438
938	full_spin_isotypic_invariant_moment[938]	-104
939	full_spin_isotypic_invariant_moment[939]	-136
940	full_spin_isotypic_invariant_moment[940]	-104
941	full_spin_isotypic_invariant_moment[941]	-104
942	full_spin_isotypic_invariant_moment[942]	-129
943	full_spin_isotypic_invariant_moment[943]	5289
944	full_spin_isotypic_invariant_moment[944]	-67
945	full_spin_isotypic_invariant_moment[945]	-104
946	full_spin_isotypic_invariant_moment[946]	-67
947	full_spin_isotypic_invariant_moment[947]	-136
948	full_spin_isotypic_invariant_moment[948]	-91
949	full_spin_isotypic_invariant_moment[949]	331
950	full_spin_isotypic_invariant_moment[950]	-67
951	full_spin_isotypic_invariant_moment[951]	-136
952	full_spin_isotypic_invariant_moment[952]	-67
953	full_spin_isotypic_invariant_moment[953]	-158
954	full_spin_isotypic_invariant_moment[954]	5902
955	full_spin_isotypic_invariant_moment[955]	-136
956	full_spin_isotypic_invariant_moment[956]	-136
957	full_spin_isotypic_invariant_moment[957]	-136
958	full_spin_isotypic_invariant_moment[958]	-99
959	full_spin_isotypic_invariant_moment[959]	438
960	full_spin_isotypic_invariant_moment[960]	-104
961	full_spin_isotypic_invariant_moment[961]	-136
962	full_spin_isotypic_invariant_moment[962]	-104
963	full_spin_isotypic_invariant_moment[963]	-4651
964	full_spin_isotypic_invariant_moment[964]	-91
965	full_spin_isotypic_invariant_moment[965]	-99
966	full_spin_isotypic_invariant_moment[966]	-91
967	full_spin_isotypic_invariant_moment[967]	-1143
968	full_spin_isotypic_invariant_moment[968]	-129
969	full_spin_isotypic_invariant_moment[969]	-158
970	full_spin_isotypic_invariant_moment[970]	-129
971	full_spin_isotypic_invariant_moment[971]	331
972	full_spin_isotypic_invariant_moment[972]	438
973	full_spin_isotypic_invariant_moment[973]	331
974	full_spin_isotypic_invariant_moment[974]	5289
975	full_spin_isotypic_invariant_moment[975]	5902
976	full_spin_isotypic_invariant_moment[976]	5289
977	full_spin_isotypic_invariant_moment[977]	-104
978	full_spin_isotypic_invariant_moment[978]	-67
979	full_spin_isotypic_invariant_moment[979]	-136
980	full_spin_isotypic_invariant_moment[980]	-67
981	full_spin_isotypic_invariant_moment[981]	-136
982	full_spin_isotypic_invariant_moment[982]	-104
983	full_spin_isotypic_invariant_moment[983]	-173
984	full_spin_isotypic_invariant_moment[984]	-119
985	full_spin_isotypic_invariant_moment[985]	486885
986	full_spin_isotypic_invariant_moment[986]	6387
987	full_spin_isotypic_invariant_moment[987]	5666
988	full_spin_isotypic_invariant_moment[988]	-3719
989	full_spin_isotypic_invariant_moment[989]	188
990	full_spin_isotypic_invariant_moment[990]	186
991	full_spin_isotypic_invariant_moment[991]	-20
992	full_spin_isotypic_invariant_moment[992]	-174
993	full_spin_isotypic_invariant_moment[993]	-526
994	full_spin_isotypic_invariant_moment[994]	-174
995	full_spin_isotypic_invariant_moment[995]	6387
996	full_spin_isotypic_invariant_moment[996]	-174
997	full_spin_isotypic_invariant_moment[997]	-20
998	full_spin_isotypic_invariant_moment[998]	29
999	full_spin_isotypic_invariant_moment[999]	-2
1000	full_spin_isotypic_invariant_moment[1000]	-326
1001	full_spin_isotypic_invariant_moment[1001]	-2
1002	full_spin_isotypic_invariant_moment[1002]	188
1003	full_spin_isotypic_invariant_moment[1003]	-2
1004	full_spin_isotypic_invariant_moment[1004]	29
1005	full_spin_isotypic_invariant_moment[1005]	-20
1006	full_spin_isotypic_invariant_moment[1006]	-402
1007	full_spin_isotypic_invariant_moment[1007]	-20
1008	full_spin_isotypic_invariant_moment[1008]	5666
1009	full_spin_isotypic_invariant_moment[1009]	-20
1010	full_spin_isotypic_invariant_moment[1010]	46
1011	full_spin_isotypic_invariant_moment[1011]	29
1012	full_spin_isotypic_invariant_moment[1012]	-188
1013	full_spin_isotypic_invariant_moment[1013]	29
1014	full_spin_isotypic_invariant_moment[1014]	186
1015	full_spin_isotypic_invariant_moment[1015]	29
1016	full_spin_isotypic_invariant_moment[1016]	49
1017	full_spin_isotypic_invariant_moment[1017]	-526
1018	full_spin_isotypic_invariant_moment[1018]	-174
1019	full_spin_isotypic_invariant_moment[1019]	6387
1020	full_spin_isotypic_invariant_moment[1020]	-174
1021	full_spin_isotypic_invariant_moment[1021]	-20
1022	full_spin_isotypic_invariant_moment[1022]	-326
1023	full_spin_isotypic_invariant_moment[1023]	-2
1024	full_spin_isotypic_invariant_moment[1024]	188
1025	full_spin_isotypic_invariant_moment[1025]	-2
1026	full_spin_isotypic_invariant_moment[1026]	29
1027	full_spin_isotypic_invariant_moment[1027]	-526
1028	full_spin_isotypic_invariant_moment[1028]	-5865
1029	full_spin_isotypic_invariant_moment[1029]	-526
1030	full_spin_isotypic_invariant_moment[1030]	-402
1031	full_spin_isotypic_invariant_moment[1031]	-326
1032	full_spin_isotypic_invariant_moment[1032]	-3
1033	full_spin_isotypic_invariant_moment[1033]	-326
1034	full_spin_isotypic_invariant_moment[1034]	-188
1035	full_spin_isotypic_invariant_moment[1035]	6387
1036	full_spin_isotypic_invariant_moment[1036]	-174
1037	full_spin_isotypic_invariant_moment[1037]	-20
1038	full_spin_isotypic_invariant_moment[1038]	188
1039	full_spin_isotypic_invariant_moment[1039]	-2
1040	full_spin_isotypic_invariant_moment[1040]	29
1041	full_spin_isotypic_invariant_moment[1041]	6387
1042	full_spin_isotypic_invariant_moment[1042]	5666
1043	full_spin_isotypic_invariant_moment[1043]	188
1044	full_spin_isotypic_invariant_moment[1044]	186
1045	full_spin_isotypic_invariant_moment[1045]	-20
1046	full_spin_isotypic_invariant_moment[1046]	29
1047	full_spin_isotypic_invariant_moment[1047]	-119
1048	full_spin_isotypic_invariant_moment[1048]	-119
1049	full_spin_isotypic_invariant_moment[1049]	488211
1050	full_spin_isotypic_invariant_moment[1050]	6045
1051	full_spin_isotypic_invariant_moment[1051]	5374
1052	full_spin_isotypic_invariant_moment[1052]	6102
1053	full_spin_isotypic_invariant_moment[1053]	297
1054	full_spin_isotypic_invariant_moment[1054]	248
1055	full_spin_isotypic_invariant_moment[1055]	-67
1056	full_spin_isotypic_invariant_moment[1056]	-135
