# schema=shastry-sutherland-full-spin-isotypic-primal-values-v1
# model_mof_sha256=8a5b326d4df2f9794ed4996435d5c3064edb0a791b5bbeccb34f93bc25c3d203
# runmeta_sha256=1ede6133d4b25dfad8493ff7f323d765e99b89066fc1bfddf689c51a62b24545
index	name	float64_bits
280	full_spin_isotypic_invariant_moment[280]	0011111011100001011110111110101000101111111101101000100101110101
281	full_spin_isotypic_invariant_moment[281]	1011111100101000101011001101110001011110110111001000101000110011
282	full_spin_isotypic_invariant_moment[282]	1011111100010011100101000011000110000100010000011010001001110011
283	full_spin_isotypic_invariant_moment[283]	1011111100000110101011100010111101001011110100101100110011010011
284	full_spin_isotypic_invariant_moment[284]	1011111100010011100101000011000110000100010000110000100101011100
285	full_spin_isotypic_invariant_moment[285]	1011111100000110101011100010111101001011110101110011010111001000
286	full_spin_isotypic_invariant_moment[286]	0011111100110001100110010000000111000101000100011100010110000100
287	full_spin_isotypic_invariant_moment[287]	1011111100010011100101000011000110000100010000100101101110111011
288	full_spin_isotypic_invariant_moment[288]	0011111011010000111110101010011111100100010001000000100001110100
289	full_spin_isotypic_invariant_moment[289]	1011111100010011100101000011000110000100010000010110010110010111
290	full_spin_isotypic_invariant_moment[290]	0011111011010000111110101010011111100100010100010001010001010111
291	full_spin_isotypic_invariant_moment[291]	0011111100110001100110010000000111000101000100010101010000101100
292	full_spin_isotypic_invariant_moment[292]	0011111100010010110001011111000101001000010101000001111000100110
293	full_spin_isotypic_invariant_moment[293]	0011111100110001100110010000000111000101000100100100010101110111
294	full_spin_isotypic_invariant_moment[294]	0011111100010010110001011111000101001000010101000111111010001011
